game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code,game and play
1902_14_TeamMD_TeamA2,302,NA,302,10336715,1,6,1902_14_TeamMD_TeamA2302
1902_14_TeamMD_TeamA2,302,NA,302,10337265,0,5,1902_14_TeamMD_TeamA2302
1902_14_TeamMD_TeamA2,302,NA,302,10337265,3,2,1902_14_TeamMD_TeamA2302
1902_14_TeamMD_TeamA2,305,NA,305,10438615,1,6,1902_14_TeamMD_TeamA2305
1902_14_TeamMD_TeamA2,305,NA,305,10439165,3,2,1902_14_TeamMD_TeamA2305
1902_14_TeamMD_TeamA2,305,NA,305,10439165,0,5,1902_14_TeamMD_TeamA2305
1902_14_TeamMK_TeamB,50,15,50,1550285,1,6,1902_14_TeamMK_TeamB50
1902_14_TeamMK_TeamB,50,15,50,1550885,3,2,1902_14_TeamMK_TeamB50
1902_14_TeamMK_TeamB,50,15,50,1550885,0,5,1902_14_TeamMK_TeamB50
1902_14_TeamMK_TeamB,53,15,53,1624335,1,6,1902_14_TeamMK_TeamB53
1902_14_TeamMK_TeamB,53,15,53,1624985,3,2,1902_14_TeamMK_TeamB53
1902_14_TeamMK_TeamB,53,15,53,1624985,0,5,1902_14_TeamMK_TeamB53
1902_14_TeamMK_TeamB,55,16,55,1672885,1,6,1902_14_TeamMK_TeamB55
1902_14_TeamMK_TeamB,55,16,55,1673535,3,2,1902_14_TeamMK_TeamB55
1902_14_TeamMK_TeamB,55,16,55,1673535,0,5,1902_14_TeamMK_TeamB55
1902_14_TeamMK_TeamB,59,17,59,1801985,1,6,1902_14_TeamMK_TeamB59
1902_14_TeamMK_TeamB,59,17,59,1802585,3,2,1902_14_TeamMK_TeamB59
1902_14_TeamMK_TeamB,59,17,59,1802585,0,5,1902_14_TeamMK_TeamB59
1902_14_TeamMK_TeamB,93,26,93,2933885,1,6,1902_14_TeamMK_TeamB93
1902_14_TeamMK_TeamB,93,26,93,2934485,3,2,1902_14_TeamMK_TeamB93
1902_14_TeamMK_TeamB,93,26,93,2934485,0,5,1902_14_TeamMK_TeamB93
1902_14_TeamMK_TeamB,277,73,277,9049535,1,6,1902_14_TeamMK_TeamB277
1902_14_TeamMK_TeamB,277,73,277,9050085,0,5,1902_14_TeamMK_TeamB277
1902_14_TeamMK_TeamB,277,73,277,9050085,3,2,1902_14_TeamMK_TeamB277
1902_15_TeamMK_TeamB,52,14,52,1523264,1,6,1902_15_TeamMK_TeamB52
1902_15_TeamMK_TeamB,52,14,52,1523814,3,2,1902_15_TeamMK_TeamB52
1902_15_TeamMK_TeamB,52,14,52,1524114,0,5,1902_15_TeamMK_TeamB52
1902_16_TeamMD_TeamA2,72,18,72,2271023,1,6,1902_16_TeamMD_TeamA272
1902_16_TeamMD_TeamA2,72,18,72,2271623,0,5,1902_16_TeamMD_TeamA272
1902_16_TeamMD_TeamA2,72,18,72,2271623,3,2,1902_16_TeamMD_TeamA272
1902_16_TeamMD_TeamA2,74,18,74,2315823,1,6,1902_16_TeamMD_TeamA274
1902_16_TeamMD_TeamA2,74,18,74,2316423,3,2,1902_16_TeamMD_TeamA274
1902_16_TeamMD_TeamA2,74,18,74,2316423,0,5,1902_16_TeamMD_TeamA274
1902_16_TeamMD_TeamA2,96,27,96,3271501,1,6,1902_16_TeamMD_TeamA296
1902_16_TeamMD_TeamA2,96,27,96,3272051,3,2,1902_16_TeamMD_TeamA296
1902_16_TeamMD_TeamA2,96,27,96,3272051,0,5,1902_16_TeamMD_TeamA296
1902_16_TeamMD_TeamA2,144,38,144,4868016,1,6,1902_16_TeamMD_TeamA2144
1902_16_TeamMD_TeamA2,144,38,144,4868566,3,2,1902_16_TeamMD_TeamA2144
1902_16_TeamMD_TeamA2,144,38,144,4868566,0,5,1902_16_TeamMD_TeamA2144
1902_16_TeamMD_TeamA2,157,42,157,5267466,1,6,1902_16_TeamMD_TeamA2157
1902_16_TeamMD_TeamA2,157,42,157,5267966,0,5,1902_16_TeamMD_TeamA2157
1902_16_TeamMD_TeamA2,157,42,157,5267966,3,2,1902_16_TeamMD_TeamA2157
1902_17_TeamMB_TeamA1,19,NA,19,547134,1,6,1902_17_TeamMB_TeamA119
1902_17_TeamMB_TeamA1,19,NA,19,547584,255,16,1902_17_TeamMB_TeamA119
1902_17_TeamMB_TeamA1,19,NA,19,547734,3,9,1902_17_TeamMB_TeamA119
1902_17_TeamMB_TeamA1,19,NA,19,548534,255,10,1902_17_TeamMB_TeamA119
1902_17_TeamMB_TeamA1,19,NA,19,549984,255,16,1902_17_TeamMB_TeamA119
1902_17_TeamMB_TeamA1,19,NA,19,550634,255,16,1902_17_TeamMB_TeamA119
1902_17_TeamMB_TeamA1,19,NA,19,550984,255,16,1902_17_TeamMB_TeamA119
1902_17_TeamMB_TeamA1,19,NA,19,551234,255,16,1902_17_TeamMB_TeamA119
1902_17_TeamMB_TeamA1,19,NA,19,552484,4,2,1902_17_TeamMB_TeamA119
1902_17_TeamMB_TeamA1,19,NA,19,553784,4,3,1902_17_TeamMB_TeamA119
1902_17_TeamMB_TeamA1,19,NA,19,555634,1,2,1902_17_TeamMB_TeamA119
1902_17_TeamMB_TeamA1,19,NA,19,556034,0,5,1902_17_TeamMB_TeamA119
1902_17_TeamMB_TeamA1,159,NA,160,5608518,1,6,1902_17_TeamMB_TeamA1159
1902_17_TeamMB_TeamA1,159,NA,160,5609118,3,2,1902_17_TeamMB_TeamA1159
1902_17_TeamMB_TeamA1,159,NA,160,5610118,0,5,1902_17_TeamMB_TeamA1159
1902_17_TeamMB_TeamA1,174,NA,175,6267418,1,6,1902_17_TeamMB_TeamA1174
1902_17_TeamMB_TeamA1,174,NA,175,6268018,3,2,1902_17_TeamMB_TeamA1174
1902_17_TeamMB_TeamA1,174,NA,175,6269018,0,5,1902_17_TeamMB_TeamA1174
1902_17_TeamMB_TeamA1,177,NA,178,6325218,1,6,1902_17_TeamMB_TeamA1177
1902_17_TeamMB_TeamA1,177,NA,178,6325818,3,2,1902_17_TeamMB_TeamA1177
1902_17_TeamMB_TeamA1,177,NA,178,6326818,0,5,1902_17_TeamMB_TeamA1177
1902_17_TeamMB_TeamA1,179,NA,180,6366518,1,6,1902_17_TeamMB_TeamA1179
1902_17_TeamMB_TeamA1,179,NA,180,6367068,3,2,1902_17_TeamMB_TeamA1179
1902_17_TeamMB_TeamA1,179,NA,180,6368068,0,5,1902_17_TeamMB_TeamA1179
1902_17_TeamMB_TeamA1,182,NA,183,6442368,1,6,1902_17_TeamMB_TeamA1182
1902_17_TeamMB_TeamA1,182,NA,183,6442968,3,2,1902_17_TeamMB_TeamA1182
1902_17_TeamMB_TeamA1,182,NA,183,6443968,0,5,1902_17_TeamMB_TeamA1182
1902_17_TeamMB_TeamA1,200,NA,201,7076282,1,6,1902_17_TeamMB_TeamA1200
1902_17_TeamMB_TeamA1,200,NA,201,7076882,3,2,1902_17_TeamMB_TeamA1200
1902_17_TeamMB_TeamA1,200,NA,201,7077882,0,5,1902_17_TeamMB_TeamA1200
1902_17_TeamMB_TeamA1,208,NA,209,7353882,1,6,1902_17_TeamMB_TeamA1208
1902_17_TeamMB_TeamA1,208,NA,209,7354432,3,2,1902_17_TeamMB_TeamA1208
1902_17_TeamMB_TeamA1,208,NA,209,7355432,0,5,1902_17_TeamMB_TeamA1208
1902_17_TeamMB_TeamA1,209,NA,210,7370932,1,6,1902_17_TeamMB_TeamA1209
1902_17_TeamMB_TeamA1,209,NA,210,7371532,3,2,1902_17_TeamMB_TeamA1209
1902_17_TeamMB_TeamA1,209,NA,210,7372532,0,5,1902_17_TeamMB_TeamA1209
1902_17_TeamMB_TeamA1,212,NA,213,7425382,1,6,1902_17_TeamMB_TeamA1212
1902_17_TeamMB_TeamA1,212,NA,213,7425982,3,2,1902_17_TeamMB_TeamA1212
1902_17_TeamMB_TeamA1,212,NA,213,7426982,0,5,1902_17_TeamMB_TeamA1212
1902_17_TeamMB_TeamA1,215,NA,216,7504932,1,6,1902_17_TeamMB_TeamA1215
1902_17_TeamMB_TeamA1,215,NA,216,7505532,3,2,1902_17_TeamMB_TeamA1215
1902_17_TeamMB_TeamA1,215,NA,216,7506532,0,5,1902_17_TeamMB_TeamA1215
1902_18_TeamMB_TeamA1,34,NA,34,1048554,1,6,1902_18_TeamMB_TeamA134
1902_18_TeamMB_TeamA1,34,NA,34,1049154,3,2,1902_18_TeamMB_TeamA134
1902_18_TeamMB_TeamA1,34,NA,34,1050154,0,5,1902_18_TeamMB_TeamA134
1902_18_TeamMB_TeamA1,60,NA,60,1927054,1,6,1902_18_TeamMB_TeamA160
1902_18_TeamMB_TeamA1,60,NA,60,1927654,3,2,1902_18_TeamMB_TeamA160
1902_18_TeamMB_TeamA1,60,NA,60,1928654,0,5,1902_18_TeamMB_TeamA160
1902_18_TeamMB_TeamA1,129,NA,129,4655754,1,6,1902_18_TeamMB_TeamA1129
1902_18_TeamMB_TeamA1,129,NA,129,4656354,3,2,1902_18_TeamMB_TeamA1129
1902_18_TeamMB_TeamA1,129,NA,129,4657404,0,5,1902_18_TeamMB_TeamA1129
1902_18_TeamMB_TeamA1,144,NA,144,5150904,1,6,1902_18_TeamMB_TeamA1144
1902_18_TeamMB_TeamA1,144,NA,144,5151504,3,2,1902_18_TeamMB_TeamA1144
1902_18_TeamMB_TeamA1,144,NA,144,5152504,0,5,1902_18_TeamMB_TeamA1144
1902_19_TeamME_TeamA2,33,7,33,978402,1,6,1902_19_TeamME_TeamA233
1902_19_TeamME_TeamA2,33,7,33,978952,0,5,1902_19_TeamME_TeamA233
1902_19_TeamME_TeamA2,33,7,33,978952,3,2,1902_19_TeamME_TeamA233
1902_20_TeamME_TeamA2,273,69,273,10105228,1,6,1902_20_TeamME_TeamA2273
1902_20_TeamME_TeamA2,273,69,273,10105778,3,2,1902_20_TeamME_TeamA2273
1902_20_TeamME_TeamA2,273,69,273,10106028,0,5,1902_20_TeamME_TeamA2273
1902_20_TeamME_TeamA2,274,NA,274,10120978,1,6,1902_20_TeamME_TeamA2274
1902_20_TeamME_TeamA2,274,NA,274,10121528,3,2,1902_20_TeamME_TeamA2274
1902_20_TeamME_TeamA2,274,NA,274,10121828,0,5,1902_20_TeamME_TeamA2274
1902_20_TeamME_TeamA2,275,NA,275,10139028,1,6,1902_20_TeamME_TeamA2275
1902_20_TeamME_TeamA2,275,NA,275,10139628,3,2,1902_20_TeamME_TeamA2275
1902_20_TeamME_TeamA2,275,NA,275,10139828,0,5,1902_20_TeamME_TeamA2275
1902_20_TeamME_TeamA2,293,NA,293,10667278,1,6,1902_20_TeamME_TeamA2293
1902_20_TeamME_TeamA2,293,NA,293,10667878,3,2,1902_20_TeamME_TeamA2293
1902_20_TeamME_TeamA2,293,NA,293,10668328,0,5,1902_20_TeamME_TeamA2293
1902_21_TeamME_TeamA2,7,2,7,127808,1,6,1902_21_TeamME_TeamA27
1902_21_TeamME_TeamA2,7,2,7,128408,3,2,1902_21_TeamME_TeamA27
1902_21_TeamME_TeamA2,7,2,7,128708,0,5,1902_21_TeamME_TeamA27
1902_21_TeamME_TeamA2,9,NA,9,183658,1,6,1902_21_TeamME_TeamA29
1902_21_TeamME_TeamA2,9,NA,9,184258,3,2,1902_21_TeamME_TeamA29
1902_21_TeamME_TeamA2,9,NA,9,184608,0,5,1902_21_TeamME_TeamA29
1902_21_TeamME_TeamA2,11,NA,11,257308,1,6,1902_21_TeamME_TeamA211
1902_21_TeamME_TeamA2,11,NA,11,257908,3,2,1902_21_TeamME_TeamA211
1902_21_TeamME_TeamA2,11,NA,11,258258,0,5,1902_21_TeamME_TeamA211
1902_21_TeamME_TeamA2,15,NA,15,356658,1,6,1902_21_TeamME_TeamA215
1902_21_TeamME_TeamA2,15,NA,15,357258,3,2,1902_21_TeamME_TeamA215
1902_21_TeamME_TeamA2,15,NA,15,357508,0,5,1902_21_TeamME_TeamA215
1902_21_TeamME_TeamA2,25,7,25,731608,1,6,1902_21_TeamME_TeamA225
1902_21_TeamME_TeamA2,25,7,25,732158,3,2,1902_21_TeamME_TeamA225
1902_21_TeamME_TeamA2,25,7,25,732458,0,5,1902_21_TeamME_TeamA225
1902_21_TeamME_TeamA2,26,NA,26,752958,1,6,1902_21_TeamME_TeamA226
1902_21_TeamME_TeamA2,26,NA,26,753658,4,2,1902_21_TeamME_TeamA226
1902_21_TeamME_TeamA2,26,NA,26,755258,0,5,1902_21_TeamME_TeamA226
1902_21_TeamME_TeamA2,57,18,57,2035008,1,6,1902_21_TeamME_TeamA257
1902_21_TeamME_TeamA2,57,18,57,2035608,3,2,1902_21_TeamME_TeamA257
1902_21_TeamME_TeamA2,57,18,57,2035808,0,5,1902_21_TeamME_TeamA257
1902_21_TeamME_TeamA2,60,NA,60,2136858,1,6,1902_21_TeamME_TeamA260
1902_21_TeamME_TeamA2,60,NA,60,2137458,3,2,1902_21_TeamME_TeamA260
1902_21_TeamME_TeamA2,60,NA,60,2137658,0,5,1902_21_TeamME_TeamA260
1902_21_TeamME_TeamA2,62,NA,62,2198958,1,6,1902_21_TeamME_TeamA262
1902_21_TeamME_TeamA2,62,NA,62,2199558,3,2,1902_21_TeamME_TeamA262
1902_21_TeamME_TeamA2,62,NA,62,2199708,0,5,1902_21_TeamME_TeamA262
1902_21_TeamME_TeamA2,79,23,79,2803658,1,6,1902_21_TeamME_TeamA279
1902_21_TeamME_TeamA2,79,23,79,2804208,3,2,1902_21_TeamME_TeamA279
1902_21_TeamME_TeamA2,79,23,79,2804408,0,5,1902_21_TeamME_TeamA279
1902_22_TeamMA_TeamA1,3,NA,3,384040,1,6,1902_22_TeamMA_TeamA13
1902_22_TeamMA_TeamA1,3,NA,3,384690,3,2,1902_22_TeamMA_TeamA13
1902_22_TeamMA_TeamA1,3,NA,3,384840,0,5,1902_22_TeamMA_TeamA13
1902_22_TeamMA_TeamA1,30,NA,30,1265390,1,6,1902_22_TeamMA_TeamA130
1902_22_TeamMA_TeamA1,30,NA,30,1266040,3,2,1902_22_TeamMA_TeamA130
1902_22_TeamMA_TeamA1,30,NA,30,1266340,0,5,1902_22_TeamMA_TeamA130
1902_22_TeamMA_TeamA1,114,NA,114,3993690,1,6,1902_22_TeamMA_TeamA1114
1902_22_TeamMA_TeamA1,114,NA,114,3994340,3,2,1902_22_TeamMA_TeamA1114
1902_22_TeamMA_TeamA1,114,NA,114,3994940,0,5,1902_22_TeamMA_TeamA1114
1902_22_TeamMA_TeamA1,115,NA,115,4012340,1,6,1902_22_TeamMA_TeamA1115
1902_22_TeamMA_TeamA1,115,NA,115,4012940,3,2,1902_22_TeamMA_TeamA1115
1902_22_TeamMA_TeamA1,115,NA,115,4013340,0,5,1902_22_TeamMA_TeamA1115
1902_22_TeamMA_TeamA1,119,NA,119,4138140,1,6,1902_22_TeamMA_TeamA1119
1902_22_TeamMA_TeamA1,119,NA,119,4138840,6,2,1902_22_TeamMA_TeamA1119
1902_22_TeamMA_TeamA1,119,NA,119,4138990,0,5,1902_22_TeamMA_TeamA1119
1902_22_TeamMA_TeamA1,127,NA,127,4545440,1,6,1902_22_TeamMA_TeamA1127
1902_22_TeamMA_TeamA1,127,NA,127,4545990,255,16,1902_22_TeamMA_TeamA1127
1902_22_TeamMA_TeamA1,127,NA,127,4546940,255,16,1902_22_TeamMA_TeamA1127
1902_22_TeamMA_TeamA1,127,NA,127,4547640,255,16,1902_22_TeamMA_TeamA1127
1902_22_TeamMA_TeamA1,127,NA,127,4548090,255,16,1902_22_TeamMA_TeamA1127
1902_22_TeamMA_TeamA1,127,NA,127,4548490,8,2,1902_22_TeamMA_TeamA1127
1902_22_TeamMA_TeamA1,127,NA,127,4550490,8,3,1902_22_TeamMA_TeamA1127
1902_22_TeamMA_TeamA1,127,NA,127,4551890,6,2,1902_22_TeamMA_TeamA1127
1902_22_TeamMA_TeamA1,127,NA,127,4552140,0,5,1902_22_TeamMA_TeamA1127
1902_23_TeamMA_TeamA1,27,NA,27,750988,1,6,1902_23_TeamMA_TeamA127
1902_23_TeamMA_TeamA1,27,NA,27,751638,0,5,1902_23_TeamMA_TeamA127
1902_23_TeamMA_TeamA1,27,NA,27,751638,6,2,1902_23_TeamMA_TeamA127
1902_23_TeamMA_TeamA1,77,NA,77,2387588,1,6,1902_23_TeamMA_TeamA177
1902_23_TeamMA_TeamA1,77,NA,77,2388288,3,2,1902_23_TeamMA_TeamA177
1902_23_TeamMA_TeamA1,77,NA,77,2388288,0,5,1902_23_TeamMA_TeamA177
1902_23_TeamMA_TeamA1,97,NA,97,3121438,1,6,1902_23_TeamMA_TeamA197
1902_23_TeamMA_TeamA1,97,NA,97,3122138,3,2,1902_23_TeamMA_TeamA197
1902_23_TeamMA_TeamA1,97,NA,97,3122138,0,5,1902_23_TeamMA_TeamA197
1902_23_TeamMA_TeamA1,134,NA,134,4481088,1,6,1902_23_TeamMA_TeamA1134
1902_23_TeamMA_TeamA1,134,NA,134,4481688,0,5,1902_23_TeamMA_TeamA1134
1902_23_TeamMA_TeamA1,134,NA,134,4481688,3,2,1902_23_TeamMA_TeamA1134
1902_23_TeamMA_TeamA1,135,NA,135,4498838,1,6,1902_23_TeamMA_TeamA1135
1902_23_TeamMA_TeamA1,135,NA,135,4499388,0,5,1902_23_TeamMA_TeamA1135
1902_23_TeamMA_TeamA1,135,NA,135,4499388,3,2,1902_23_TeamMA_TeamA1135
1902_23_TeamMA_TeamA1,236,NA,236,8560988,1,6,1902_23_TeamMA_TeamA1236
1902_23_TeamMA_TeamA1,236,NA,236,8561538,0,5,1902_23_TeamMA_TeamA1236
1902_23_TeamMA_TeamA1,236,NA,236,8561538,3,2,1902_23_TeamMA_TeamA1236
1902_24_TeamMA_TeamA1,32,NA,32,892973,1,6,1902_24_TeamMA_TeamA132
1902_24_TeamMA_TeamA1,32,NA,32,893567,3,2,1902_24_TeamMA_TeamA132
1902_24_TeamMA_TeamA1,32,NA,32,893567,0,5,1902_24_TeamMA_TeamA132
1902_24_TeamMA_TeamA1,33,NA,33,908219,1,6,1902_24_TeamMA_TeamA133
1902_24_TeamMA_TeamA1,33,NA,33,908813,3,2,1902_24_TeamMA_TeamA133
1902_24_TeamMA_TeamA1,33,NA,33,908813,0,5,1902_24_TeamMA_TeamA133
1902_24_TeamMA_TeamA1,43,NA,43,1299666,1,6,1902_24_TeamMA_TeamA143
1902_24_TeamMA_TeamA1,43,NA,43,1300326,3,2,1902_24_TeamMA_TeamA143
1902_24_TeamMA_TeamA1,43,NA,43,1300326,0,5,1902_24_TeamMA_TeamA143
1902_24_TeamMA_TeamA1,99,NA,99,3213635,1,6,1902_24_TeamMA_TeamA199
1902_24_TeamMA_TeamA1,99,NA,99,3214295,3,2,1902_24_TeamMA_TeamA199
1902_24_TeamMA_TeamA1,99,NA,99,3214295,0,5,1902_24_TeamMA_TeamA199
1902_24_TeamMA_TeamA1,101,NA,101,3257195,1,6,1902_24_TeamMA_TeamA1101
1902_24_TeamMA_TeamA1,101,NA,101,3257855,3,2,1902_24_TeamMA_TeamA1101
1902_24_TeamMA_TeamA1,101,NA,101,3257855,0,5,1902_24_TeamMA_TeamA1101
1902_24_TeamMA_TeamA1,193,NA,193,6576062,1,6,1902_24_TeamMA_TeamA1193
1902_24_TeamMA_TeamA1,193,NA,193,6576722,0,5,1902_24_TeamMA_TeamA1193
1902_24_TeamMA_TeamA1,193,NA,193,6576722,3,2,1902_24_TeamMA_TeamA1193
1902_24_TeamMA_TeamA1,196,NA,196,6637244,1,6,1902_24_TeamMA_TeamA1196
1902_24_TeamMA_TeamA1,196,NA,196,6637871,3,2,1902_24_TeamMA_TeamA1196
1902_24_TeamMA_TeamA1,196,NA,196,6637871,0,5,1902_24_TeamMA_TeamA1196
1902_24_TeamMA_TeamA1,197,NA,197,6657242,1,6,1902_24_TeamMA_TeamA1197
1902_24_TeamMA_TeamA1,197,NA,197,6657902,3,2,1902_24_TeamMA_TeamA1197
1902_24_TeamMA_TeamA1,197,NA,197,6657902,0,5,1902_24_TeamMA_TeamA1197
1902_24_TeamMA_TeamA1,222,NA,222,7418816,1,6,1902_24_TeamMA_TeamA1222
1902_24_TeamMA_TeamA1,222,NA,222,7419443,0,5,1902_24_TeamMA_TeamA1222
1902_24_TeamMA_TeamA1,222,NA,222,7419443,3,2,1902_24_TeamMA_TeamA1222
1902_24_TeamMA_TeamA1,224,NA,224,7470923,1,6,1902_24_TeamMA_TeamA1224
1902_24_TeamMA_TeamA1,224,NA,224,7471550,0,5,1902_24_TeamMA_TeamA1224
1902_24_TeamMA_TeamA1,224,NA,224,7471550,3,2,1902_24_TeamMA_TeamA1224
1902_24_TeamMA_TeamA1,374,NA,374,13248107,1,6,1902_24_TeamMA_TeamA1374
1902_24_TeamMA_TeamA1,374,NA,374,13248668,3,2,1902_24_TeamMA_TeamA1374
1902_24_TeamMA_TeamA1,374,NA,374,13248668,0,5,1902_24_TeamMA_TeamA1374
1902_24_TeamMA_TeamA1,379,NA,379,13395617,1,6,1902_24_TeamMA_TeamA1379
1902_24_TeamMA_TeamA1,379,NA,379,13396145,3,2,1902_24_TeamMA_TeamA1379
1902_24_TeamMA_TeamA1,379,NA,379,13396145,0,5,1902_24_TeamMA_TeamA1379
1902_24_TeamMA_TeamA1,380,NA,380,13413371,1,6,1902_24_TeamMA_TeamA1380
1902_24_TeamMA_TeamA1,380,NA,380,13413899,3,2,1902_24_TeamMA_TeamA1380
1902_24_TeamMA_TeamA1,380,NA,380,13413899,0,5,1902_24_TeamMA_TeamA1380
1902_25_TeamMH_TeamA3,139,NA,140,4404262,1,6,1902_25_TeamMH_TeamA3139
1902_25_TeamMH_TeamA3,139,NA,140,4405012,3,2,1902_25_TeamMH_TeamA3139
1902_25_TeamMH_TeamA3,139,NA,140,4405012,0,5,1902_25_TeamMH_TeamA3139
1902_25_TeamMH_TeamA3,208,NA,209,6871647,1,6,1902_25_TeamMH_TeamA3208
1902_25_TeamMH_TeamA3,208,NA,209,6872147,3,2,1902_25_TeamMH_TeamA3208
1902_25_TeamMH_TeamA3,208,NA,209,6872147,0,5,1902_25_TeamMH_TeamA3208
1902_26_TeamMC_TeamA1,27,NA,27,1151077,1,6,1902_26_TeamMC_TeamA127
1902_26_TeamMC_TeamA1,27,NA,27,1151677,3,2,1902_26_TeamMC_TeamA127
1902_26_TeamMC_TeamA1,27,NA,27,1151677,0,5,1902_26_TeamMC_TeamA127
1902_26_TeamMC_TeamA1,101,NA,101,3560177,1,6,1902_26_TeamMC_TeamA1101
1902_26_TeamMC_TeamA1,101,NA,101,3560677,3,2,1902_26_TeamMC_TeamA1101
1902_26_TeamMC_TeamA1,101,NA,101,3560677,0,5,1902_26_TeamMC_TeamA1101
1902_26_TeamMC_TeamA1,114,NA,114,3999527,1,6,1902_26_TeamMC_TeamA1114
1902_26_TeamMC_TeamA1,114,NA,114,4000127,3,2,1902_26_TeamMC_TeamA1114
1902_26_TeamMC_TeamA1,114,NA,114,4000127,0,5,1902_26_TeamMC_TeamA1114
1902_26_TeamMC_TeamA1,210,NA,210,7460177,1,6,1902_26_TeamMC_TeamA1210
1902_26_TeamMC_TeamA1,210,NA,210,7460827,3,2,1902_26_TeamMC_TeamA1210
1902_26_TeamMC_TeamA1,210,NA,210,7460827,0,5,1902_26_TeamMC_TeamA1210
1902_26_TeamMH_TeamA3,11,NA,11,214906,1,6,1902_26_TeamMH_TeamA311
1902_26_TeamMH_TeamA3,11,NA,11,215656,3,2,1902_26_TeamMH_TeamA311
1902_26_TeamMH_TeamA3,11,NA,11,215656,0,5,1902_26_TeamMH_TeamA311
1902_26_TeamMH_TeamA3,52,NA,52,1663906,1,6,1902_26_TeamMH_TeamA352
1902_26_TeamMH_TeamA3,52,NA,52,1664556,3,2,1902_26_TeamMH_TeamA352
1902_26_TeamMH_TeamA3,52,NA,52,1664556,0,5,1902_26_TeamMH_TeamA352
1902_26_TeamMH_TeamA3,54,NA,54,1710556,1,6,1902_26_TeamMH_TeamA354
1902_26_TeamMH_TeamA3,54,NA,54,1711206,3,2,1902_26_TeamMH_TeamA354
1902_26_TeamMH_TeamA3,54,NA,54,1711206,0,5,1902_26_TeamMH_TeamA354
1902_26_TeamMH_TeamA3,110,NA,110,3488856,1,6,1902_26_TeamMH_TeamA3110
1902_26_TeamMH_TeamA3,110,NA,110,3489406,3,2,1902_26_TeamMH_TeamA3110
1902_26_TeamMH_TeamA3,110,NA,110,3489406,0,5,1902_26_TeamMH_TeamA3110
1902_26_TeamMH_TeamA3,115,NA,115,3623806,1,6,1902_26_TeamMH_TeamA3115
1902_26_TeamMH_TeamA3,115,NA,115,3624356,0,5,1902_26_TeamMH_TeamA3115
1902_26_TeamMH_TeamA3,115,NA,115,3624356,3,2,1902_26_TeamMH_TeamA3115
1902_26_TeamMH_TeamA3,133,NA,133,4217706,1,6,1902_26_TeamMH_TeamA3133
1902_26_TeamMH_TeamA3,133,NA,133,4218306,3,2,1902_26_TeamMH_TeamA3133
1902_26_TeamMH_TeamA3,133,NA,133,4218306,0,5,1902_26_TeamMH_TeamA3133
1902_26_TeamMH_TeamA3,212,NA,212,7066656,1,6,1902_26_TeamMH_TeamA3212
1902_26_TeamMH_TeamA3,212,NA,212,7067256,3,2,1902_26_TeamMH_TeamA3212
1902_26_TeamMH_TeamA3,212,NA,212,7067256,0,5,1902_26_TeamMH_TeamA3212
1902_26_TeamMH_TeamA3,216,NA,216,7177606,1,6,1902_26_TeamMH_TeamA3216
1902_26_TeamMH_TeamA3,216,NA,216,7178156,3,2,1902_26_TeamMH_TeamA3216
1902_26_TeamMH_TeamA3,216,NA,216,7178156,0,5,1902_26_TeamMH_TeamA3216
1902_26_TeamMH_TeamA3,280,NA,280,9610858,1,6,1902_26_TeamMH_TeamA3280
1902_26_TeamMH_TeamA3,280,NA,280,9611508,3,2,1902_26_TeamMH_TeamA3280
1902_26_TeamMH_TeamA3,280,NA,280,9611508,0,5,1902_26_TeamMH_TeamA3280
1902_26_TeamMH_TeamA3,281,NA,281,9628408,1,6,1902_26_TeamMH_TeamA3281
1902_26_TeamMH_TeamA3,281,NA,281,9629008,3,2,1902_26_TeamMH_TeamA3281
1902_26_TeamMH_TeamA3,281,NA,281,9629008,0,5,1902_26_TeamMH_TeamA3281
1902_26_TeamMH_TeamA3,303,NA,303,10408158,1,6,1902_26_TeamMH_TeamA3303
1902_26_TeamMH_TeamA3,303,NA,303,10408758,0,5,1902_26_TeamMH_TeamA3303
1902_26_TeamMH_TeamA3,303,NA,303,10408758,3,2,1902_26_TeamMH_TeamA3303
1902_26_TeamMH_TeamA3,304,NA,304,10425108,1,6,1902_26_TeamMH_TeamA3304
1902_26_TeamMH_TeamA3,304,NA,304,10425708,0,5,1902_26_TeamMH_TeamA3304
1902_26_TeamMH_TeamA3,304,NA,304,10425708,3,2,1902_26_TeamMH_TeamA3304
1902_26_TeamMH_TeamA3,305,NA,305,10443608,1,6,1902_26_TeamMH_TeamA3305
1902_26_TeamMH_TeamA3,305,NA,305,10444158,0,5,1902_26_TeamMH_TeamA3305
1902_26_TeamMH_TeamA3,305,NA,305,10444158,3,2,1902_26_TeamMH_TeamA3305
1902_27_TeamMH_TeamA3,84,NA,84,2924472,1,6,1902_27_TeamMH_TeamA384
1902_27_TeamMH_TeamA3,84,NA,84,2925172,0,5,1902_27_TeamMH_TeamA384
1902_27_TeamMH_TeamA3,84,NA,84,2925172,3,2,1902_27_TeamMH_TeamA384
1902_27_TeamMH_TeamA3,106,NA,106,3622572,1,6,1902_27_TeamMH_TeamA3106
1902_27_TeamMH_TeamA3,106,NA,106,3623172,3,2,1902_27_TeamMH_TeamA3106
1902_27_TeamMH_TeamA3,106,NA,106,3623422,0,5,1902_27_TeamMH_TeamA3106
1902_27_TeamMH_TeamA3,137,NA,137,4672972,1,6,1902_27_TeamMH_TeamA3137
